,ISO2,ISO3,country,year,countries,ISO,hf_score,hf_quartile,pf_score,ef_score,asciiname,latitude,longitude,country code,population
50420,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Johannisthal,52.44653,13.5066,DE,18254.0
50421,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Jena,50.92878,11.5899,DE,104712.0
50422,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Itzehoe,53.92099,9.51529,DE,33047.0
50423,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Isernhagen Farster Bauerschaft,52.47093,9.84179,DE,22601.0
50424,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Iserlohn,51.37547,7.70281,DE,97910.0
50425,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Ingolstadt,48.76508,11.42372,DE,120658.0
50426,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Ilmenau,50.68322,10.91858,DE,27055.0
50427,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Illingen,49.37362,7.04758,DE,18488.0
50428,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Illertissen,48.22336,10.10347,DE,16522.0
50429,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Idstein,50.21773,8.26679,DE,22810.0
50430,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Idar-Oberstein,49.71443,7.30776,DE,31610.0
50431,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Ibbenbueren,52.27964,7.71457,DE,50577.0
50432,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Husum,54.4858,9.05239,DE,20841.0
50433,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Huerth,50.87079,6.86761,DE,54678.0
50434,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Huenfeld,50.67966,9.76727,DE,16323.0
50435,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hummelsbuettel,53.64773,10.04149,DE,17365.0
50436,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Humboldtkolonie,50.93182,6.99469,DE,15108.0
50437,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hude,53.10766,8.46322,DE,15567.0
50438,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hueckeswagen,51.14979,7.34471,DE,16369.0
50439,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hueckelhoven,51.0555,6.22658,DE,39828.0
50440,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hoyerswerda,51.43787,14.23549,DE,43681.0
50441,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hoexter,51.77501,9.38155,DE,32713.0
50442,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hovelhof,51.81667,8.65,DE,15962.0
50443,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hoerstel,52.29763,7.58382,DE,19894.0
50444,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Horb am Neckar,48.44423,8.6913,DE,25960.0
50445,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Homburg,49.32637,7.33867,DE,44607.0
50446,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Holzwickede,51.5,7.63333,DE,17821.0
50447,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Holzminden,51.82798,9.4455,DE,20998.0
50448,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Holzkirchen,47.87663,11.70181,DE,15199.0
50449,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hohenstein-Ernstthal,50.80064,12.71287,DE,16542.0
50450,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hohen Neuendorf,52.67631,13.27775,DE,21893.0
50451,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hofheim am Taunus,50.09019,8.4493,DE,37750.0
50452,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hofgeismar,51.49607,9.385,DE,16444.0
50453,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hof,50.31297,11.91261,DE,49239.0
50454,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hockenheim,49.32334,8.55194,DE,20614.0
50455,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hochheim am Main,50.01436,8.35218,DE,17027.0
50456,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hochfeld,51.41943,6.75462,DE,16292.0
50457,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hille,52.33333,8.75,DE,16567.0
50458,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hildesheim,52.15077,9.95112,DE,103052.0
50459,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hilden,51.16818,6.93093,DE,56565.0
50460,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hilchenbach,50.99687,8.11062,DE,16467.0
50461,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hiddenhausen,52.16667,8.61667,DE,20771.0
50462,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Heusweiler,49.33632,6.93036,DE,20006.0
50463,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Heusenstamm,50.05553,8.80076,DE,19012.0
50464,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hettstedt,51.6503,11.51146,DE,15949.0
50465,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hessisch Oldendorf,52.17269,9.24913,DE,20129.0
50466,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Herzogenrath,50.86874,6.09317,DE,47381.0
50467,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Herzogenaurach,49.56798,10.88565,DE,23319.0
50468,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Herten,51.59638,7.14387,DE,65306.0
50469,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Herrenberg,48.59523,8.86648,DE,31338.0
50470,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Herne,51.5388,7.22572,DE,172108.0
50471,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hermsdorf,52.61131,13.31783,DE,16113.0
50472,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Herford,52.11457,8.67343,DE,64879.0
50473,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Herdecke,51.39999,7.43584,DE,25618.0
50474,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Herborn,50.68135,8.30369,DE,21133.0
50475,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Heppenheim an der Bergstrasse,49.64145,8.63206,DE,25442.0
50476,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hennigsdorf,52.63598,13.20419,DE,26122.0
50477,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hennef,50.77555,7.28308,DE,45409.0
50478,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hemmingen,52.31425,9.72359,DE,18470.0
50479,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hemer,51.38707,7.77019,DE,37502.0
50480,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Helmstedt,52.2279,11.00985,DE,25515.0
50481,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hellersdorf,52.53319,13.6088,DE,74847.0
50482,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Heinsberg,51.06358,6.0998,DE,41505.0
50483,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Heilbad Heiligenstadt,51.37819,10.13744,DE,17230.0
50484,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Heiligensee,52.61449,13.24501,DE,17587.0
50485,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Heiligenhaus,51.32662,6.97106,DE,27700.0
50486,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Heilbronn,49.13995,9.22054,DE,120733.0
50487,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Heidenheim an der Brenz,48.67798,10.15162,DE,50067.0
50488,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Heidenau,50.97221,13.86741,DE,16756.0
50489,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Heidelberg,49.40768,8.69079,DE,143345.0
50490,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Heide,54.19579,9.0988,DE,20599.0
50491,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hechingen,48.35149,8.96317,DE,19400.0
50492,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hattingen,51.39894,7.18557,DE,56866.0
50493,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hattersheim,50.07854,8.47552,DE,25035.0
50494,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hassloch,49.36278,8.25806,DE,20779.0
50495,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Harsewinkel,51.96224,8.22766,DE,24207.0
50496,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Haren,52.79262,7.24142,DE,22545.0
50497,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Harburg,53.46057,9.98388,DE,202571.0
50498,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hannover,52.37052,9.73322,DE,515140.0
50499,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hanau am Main,50.13423,8.91418,DE,88648.0
50500,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hamminkeln,51.73262,6.59031,DE,27433.0
50501,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hamm,51.68033,7.82089,DE,185327.0
50502,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hameln,52.10397,9.35623,DE,58666.0
50503,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Wandsbek,53.58334,10.08305,DE,411422.0
50504,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Marienthal,53.56667,10.08333,DE,287101.0
50505,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hamburg-Mitte,53.55,10.01667,DE,233144.0
50506,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Eimsbuettel,53.57416,9.95679,DE,251907.0
50507,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Altona,53.55,9.93333,DE,250192.0
50508,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hamburg,53.57532,10.01534,DE,1739117.0
50509,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Halver,51.18612,7.49817,DE,17650.0
50510,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Haltern,51.74297,7.18163,DE,37788.0
50511,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Halstenbek,53.63333,9.85,DE,16212.0
50512,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Halle,52.06007,8.36083,DE,21071.0
50513,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Halle (Saale),51.48158,11.97947,DE,234107.0
50514,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Haldensleben I,52.28906,11.40982,DE,20294.0
50515,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Halberstadt,51.89562,11.05622,DE,39729.0
50516,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hakenfelde,52.55877,13.20831,DE,26940.0
50517,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Haiger,50.74162,8.20778,DE,20218.0
50518,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Hagen,51.36081,7.47168,DE,198972.0
50519,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Haar,48.10881,11.72653,DE,17560.0
50520,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Haan,51.19382,7.0133,DE,29431.0
50521,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Guetersloh,51.90693,8.37853,DE,96180.0
50522,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Guestrow,53.7972,12.17337,DE,31217.0
50523,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Gunzenhausen,49.11663,10.75971,DE,16477.0
50524,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Guenzburg,48.45599,10.27695,DE,19737.0
50525,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Gummersbach,51.02608,7.56473,DE,53131.0
50526,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Guben,51.94987,14.71447,DE,21608.0
50527,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Gross-Umstadt,49.86899,8.9321,DE,21758.0
50528,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Grossostheim,49.91985,9.07596,DE,16346.0
50529,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Gross-Gerau,49.92139,8.48255,DE,23641.0
50530,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Grossenhain,51.28951,13.5335,DE,16573.0
50531,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Gronau,52.21099,7.02238,DE,46161.0
50532,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Grobenzell,48.2,11.36667,DE,19110.0
50533,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Grimma,51.23367,12.71959,DE,17991.0
50534,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Griesheim,49.86085,8.5725,DE,25287.0
50535,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Grevenbroich,51.09102,6.5827,DE,64779.0
50536,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Greven,52.09364,7.59396,DE,35080.0
50537,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Greiz,50.65778,12.19918,DE,24147.0
50538,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Greifswald,54.09311,13.38786,DE,52731.0
50539,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Grefrath,51.3363,6.34072,DE,16016.0
50540,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Goettingen,51.53443,9.93228,DE,122149.0
50541,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Gotha,50.94823,10.70193,DE,46615.0
50542,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Goslar,51.90425,10.42766,DE,43560.0
50543,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Goerlitz,51.15518,14.98853,DE,57751.0
50544,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Goeppingen,48.70354,9.65209,DE,58040.0
50545,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Goch,51.67873,6.15895,DE,33706.0
50546,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Glinde,53.5441,10.20048,DE,16210.0
50547,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Glauchau,50.81987,12.54493,DE,26473.0
50548,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Gladbeck,51.57077,6.98593,DE,76940.0
50549,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Ginsheim-Gustavsburg,49.9711,8.34532,DE,16043.0
50550,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Gilching,48.10755,11.2936,DE,16859.0
50551,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Gifhorn,52.47774,10.5511,DE,43000.0
50552,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Giessen,50.58727,8.67554,DE,74411.0
50553,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Giengen an der Brenz,48.62219,10.24312,DE,20201.0
50554,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Gevelsberg,51.31971,7.3392,DE,32664.0
50555,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Gesundbrunnen,52.55035,13.39139,DE,84789.0
50556,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Geseke,51.64091,8.5109,DE,20602.0
50557,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Gescher,51.954,7.00481,DE,17115.0
50558,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Gersthofen,48.42432,10.87273,DE,20254.0
50559,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Germersheim,49.22306,8.36389,DE,20972.0
50560,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Germering,48.13392,11.3765,DE,36834.0
50561,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Gerlingen,48.79954,9.06316,DE,19050.0
50562,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Geretsried,47.85775,11.48054,DE,23364.0
50563,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Gera,50.88029,12.08187,DE,104659.0
50564,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Georgsmarienhuette,52.20296,8.0448,DE,32580.0
50565,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Gelsenkirchen,51.50508,7.09654,DE,270028.0
50566,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Gelnhausen,50.20164,9.18742,DE,21881.0
50567,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Geldern,51.51908,6.32363,DE,34013.0
50568,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Geislingen an der Steige,48.62423,9.82736,DE,27962.0
50569,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Geilenkirchen,50.96745,6.11763,DE,28334.0
50570,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Geesthacht,53.43575,10.3779,DE,29487.0
50571,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Gauting,48.06919,11.37703,DE,19216.0
50572,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Garmisch-Partenkirchen,47.49209,11.09576,DE,26022.0
50573,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Garching bei Munchen,48.24896,11.65101,DE,15303.0
50574,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Garbsen,52.41371,9.5899,DE,63355.0
50575,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Ganderkesee,53.03333,8.53333,DE,31141.0
50576,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Gaggenau,48.8,8.33333,DE,29496.0
50577,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Furth,49.47593,10.98856,DE,112025.0
50578,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Fuerstenwalde,52.36067,14.06185,DE,33539.0
50579,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Fuerstenfeldbruck,48.17904,11.2547,DE,33533.0
50580,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Fulda,50.55162,9.67518,DE,63760.0
50581,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Froendenberg,51.47563,7.76946,DE,22964.0
50582,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Frohnau,52.63336,13.29024,DE,16571.0
50583,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Friesoythe,53.0226,7.85764,DE,20311.0
50584,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Friedrichshain Bezirk,52.51559,13.45482,DE,117829.0
50585,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Friedrichshagen,52.45052,13.62463,DE,17529.0
50586,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Friedrichshafen,47.65689,9.47554,DE,58403.0
50587,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Friedrichsfelde,52.50575,13.50812,DE,49109.0
50588,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Friedrichsdorf,50.24962,8.64281,DE,24435.0
50589,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Friedenau,52.47133,13.32813,DE,26972.0
50590,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Friedberg,50.33739,8.75591,DE,27484.0
50591,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Friedberg,48.35693,10.98461,DE,29189.0
50592,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Freudenstadt,48.46695,8.41371,DE,23868.0
50593,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Freudenberg,50.89741,7.87415,DE,18601.0
50594,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Freital,51.00166,13.6488,DE,39027.0
50595,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Freising,48.40351,11.74876,DE,42570.0
50596,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Freilassing,47.84085,12.98114,DE,15909.0
50597,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Freiburg,47.9959,7.85222,DE,215966.0
50598,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Freiberg am Neckar,48.93196,9.2024,DE,15235.0
50599,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Freiberg,50.91089,13.33881,DE,43670.0
50600,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Frechen,50.91485,6.8118,DE,48733.0
50601,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Frankfurt am Main,50.11552,8.68417,DE,650000.0
50602,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Frankfurt (Oder),52.34714,14.55062,DE,51691.0
50603,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Frankenthal,49.53414,8.35357,DE,47438.0
50604,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Frankenberg,51.0589,8.80077,DE,19276.0
50605,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Frankenberg,50.91297,13.04011,DE,16850.0
50606,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Forst,51.73544,14.63971,DE,22843.0
50607,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Forchheim,49.71754,11.05877,DE,30442.0
50608,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Floersheim,50.01311,8.42779,DE,20023.0
50609,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Flensburg,54.78431,9.43961,DE,85838.0
50610,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Finsterwalde,51.63388,13.70662,DE,18922.0
50611,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Finnentrop,51.168,7.973,DE,18427.0
50612,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Stuttgart Feuerbach,48.80867,9.15719,DE,28046.0
50613,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Fellbach,48.80912,9.27697,DE,43935.0
50614,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Falkensee,52.56014,13.0927,DE,37468.0
50615,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Eutin,54.14054,10.60751,DE,16984.0
50616,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Euskirchen,50.66057,6.78722,DE,54889.0
50617,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Ettlingen,48.94094,8.40763,DE,38942.0
50618,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Esslingen,48.73961,9.30473,DE,92390.0
50619,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Essen,51.45657,7.01228,DE,593085.0
50620,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Espelkamp,52.38251,8.62127,DE,26378.0
50621,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Eschweiler,50.81854,6.27184,DE,55778.0
50622,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Eschwege,51.18386,10.05329,DE,21191.0
50623,DE,DEU,Germany,2019.0,Germany,DEU,8.73,1.0,9.32,7.91,Eschborn,50.14328,8.57111,DE,20383.0
